date,close,mayer,price_to_wma200,fng,mvrv_z,nupl,sopr,puell
2022-05-24,29626.44,0.6755271162341469,1.3779080731152553,12.0,,,,
2022-05-25,29503.49,0.6751896832015843,1.3779080731152553,11.0,,,,
2022-05-26,29166.06,0.6700854840510293,1.3779080731152553,12.0,,,,
2022-05-27,28598.31,0.6599950638683119,1.3779080731152553,12.0,,,,
2022-05-28,29008.99,0.6724162311357661,1.3779080731152553,13.0,,,,
2022-05-29,29447.07,0.685387915371042,1.3344022331877698,14.0,,,,
2022-05-30,31711.42,0.7409450576819465,1.3344022331877698,10.0,,,,
2022-05-31,31784.05,0.7454606218539509,1.3344022331877698,16.0,,,,
2022-06-01,29788.79,0.7015112749168663,1.3344022331877698,17.0,,,,
2022-06-02,30433.75,0.7196716880637679,1.3344022331877698,13.0,,,,
2022-06-03,29670.85,0.7044593567567401,1.3344022331877698,10.0,,,,
2022-06-04,29843.18,0.7111057621830983,1.3344022331877698,14.0,,,,
2022-06-05,29901.54,0.715090590483911,1.348011074454161,10.0,,,,
2022-06-06,31343.61,0.751874929576066,1.348011074454161,13.0,,,,
2022-06-07,31106.9,0.7486224050222702,1.348011074454161,15.0,,,,
2022-06-08,30177.0,0.7288378596278933,1.348011074454161,17.0,,,,
2022-06-09,30079.62,0.7290029820112823,1.348011074454161,11.0,,,,
2022-06-10,29063.11,0.7066979102329125,1.348011074454161,13.0,0.3859,0.1925,0.995,0.681
2022-06-11,28388.63,0.6927548071786458,1.348011074454161,12.0,0.3385,0.1742,0.9918,0.532
2022-06-12,26555.2,0.6504435310538264,1.1917158060990982,14.0,0.2347,0.1182,0.9935,0.464
2022-06-13,22460.97,0.5526315204803027,1.1917158060990982,11.0,-0.0604,-0.0336,0.9797,0.504
2022-06-14,22120.25,0.5463749356522343,1.1917158060990982,8.0,-0.0658,-0.0411,0.9889,0.581
2022-06-15,22562.33,0.5595192396910844,1.1917158060990982,7.0,-0.0277,-0.015,0.9933,0.378
2022-06-16,20372.0,0.5075266037133461,1.1917158060990982,7.0,-0.1737,-0.1197,0.9946,0.347
2022-06-17,20447.86,0.5118002099313811,1.1917158060990982,9.0,-0.1567,-0.1122,0.9924,0.465
2022-06-18,18948.89,0.4765503218011556,1.1917158060990982,6.0,-0.2513,-0.1941,0.9913,0.428
2022-06-19,20552.44,0.5192730901864803,0.9194291165300278,6.0,-0.1488,-0.1007,0.9983,0.426
2022-06-20,20549.75,0.5215753009389675,0.9194291165300278,9.0,-0.142,-0.0993,0.9955,0.487
2022-06-21,20696.96,0.5275168869640354,0.9194291165300278,9.0,-0.1311,-0.0897,0.9927,0.405
2022-06-22,19968.46,0.5108548553315043,0.9194291165300278,11.0,-0.1755,-0.1274,0.9858,0.504
2022-06-23,21104.45,0.5418841402540595,0.9194291165300278,11.0,-0.0993,-0.0664,0.9961,0.432
2022-06-24,21223.72,0.5470045625058155,0.9194291165300278,11.0,-0.0838,-0.0591,0.9947,0.509
2022-06-25,21478.04,0.5556462953971094,0.9194291165300278,14.0,-0.0725,-0.0469,1.0027,0.457
2022-06-26,21027.92,0.5460847108820329,0.9376969907513283,14.0,-0.0999,-0.069,0.9971,0.443
2022-06-27,20725.17,0.5401049954716964,0.9376969907513283,12.0,-0.1197,-0.0835,0.9916,0.465
2022-06-28,20252.89,0.5296549654048409,0.9376969907513283,10.0,-0.1519,-0.107,0.9954,0.476
2022-06-29,20094.79,0.5275423789105764,0.9376969907513283,13.0,-0.1629,-0.1147,0.9948,0.519
2022-06-30,19985.62,0.5267578867053287,0.9376969907513283,11.0,-0.2092,-0.1182,0.9833,0.407
2022-07-01,19252.76,0.5092860264370728,0.9376969907513283,11.0,-0.2061,-0.1576,0.993,0.417
2022-07-02,19224.03,0.5104937904006931,0.9376969907513283,14.0,-0.2129,-0.1585,0.9967,0.47
2022-07-03,19291.33,0.5143017701499699,0.8579624766204944,11.0,-0.2088,-0.1533,0.9954,0.455
2022-07-04,20211.35,0.5408061410110856,0.8579624766204944,14.0,-0.1431,-0.1011,0.9994,0.375
2022-07-05,20153.51,0.5411417763872793,0.8579624766204944,19.0,-0.1447,-0.1037,0.9975,0.412
2022-07-06,20542.67,0.5535468788276023,0.8579624766204944,18.0,-0.1163,-0.0806,0.9871,0.536
2022-07-07,21614.6,0.584405472026911,0.8579624766204944,18.0,-0.0407,-0.0272,0.9989,0.509
2022-07-08,21582.2,0.5855356055450252,0.8579624766204944,20.0,-0.0287,-0.0281,0.998,0.457
2022-07-09,21583.99,0.5877632882362682,0.8579624766204944,24.0,-0.0422,-0.0267,0.9884,0.504
2022-07-10,20850.65,0.5699474656981901,0.9243075904634585,24.0,-0.094,-0.0621,0.997,0.388
2022-07-11,19942.43,0.5474334065957402,0.9243075904634585,22.0,-0.1484,-0.1068,0.9863,0.462
2022-07-12,19303.65,0.5322029135552738,0.9243075904634585,16.0,-0.1909,-0.1426,0.9964,0.351
2022-07-13,20220.23,0.559804218370547,0.9243075904634585,15.0,-0.1342,-0.0909,0.9986,0.404
2022-07-14,20577.02,0.5720755926280493,0.9243075904634585,18.0,-0.1053,-0.0706,0.9937,0.469
2022-07-15,20827.55,0.5814566930503363,0.9243075904634585,15.0,-0.0803,-0.0542,0.9801,0.498
2022-07-16,21189.68,0.5937507080055228,0.9243075904634585,21.0,-0.055,-0.0359,1.0001,0.41
2022-07-17,20791.74,0.5847037749007652,0.9187852182711238,24.0,-0.0803,-0.0556,0.9981,0.465
2022-07-18,22427.56,0.6329038078567369,0.9187852182711238,20.0,0.022,0.0213,1.0006,0.513
2022-07-19,23395.06,0.6623388771209969,0.9187852182711238,30.0,0.0976,0.063,0.9923,0.467
2022-07-20,23226.99,0.659869736510111,0.9187852182711238,31.0,0.0908,0.0556,1.0041,0.513
2022-07-21,23153.96,0.6600588298902476,0.9187852182711238,34.0,0.0846,0.0544,0.9909,0.478
2022-07-22,22687.68,0.6489653419186832,0.9187852182711238,33.0,0.0565,0.0364,0.9917,0.552
2022-07-23,22450.69,0.6443394959436243,0.9187852182711238,31.0,0.0422,0.027,0.9947,0.568
2022-07-24,22583.43,0.6500944857914362,0.9944691583161649,30.0,0.0542,0.033,0.9979,0.488
2022-07-25,21313.41,0.6154637690035908,0.9944691583161649,30.0,-0.0231,-0.0236,0.9937,0.542
2022-07-26,21261.57,0.6157719415992593,0.9944691583161649,26.0,-0.0447,-0.0251,0.9962,0.605
2022-07-27,22962.59,0.666844342053178,0.9944691583161649,28.0,0.0736,0.0507,1.0014,0.539
2022-07-28,23851.7,0.6944821424476376,0.9944691583161649,32.0,0.1381,0.0855,1.0032,0.562
2022-07-29,23784.5,0.6943490440490528,0.9944691583161649,39.0,0.1459,0.0829,1.0001,0.49
2022-07-30,23650.13,0.6923569355158865,0.9944691583161649,42.0,0.1232,0.0777,1.001,0.572
2022-07-31,23307.44,0.6843896454062778,1.0225906239133986,39.0,0.1051,0.064,0.9967,0.512
2022-08-01,23273.86,0.6853463874672249,1.0225906239133986,33.0,0.1033,0.0629,1.0,0.576
2022-08-02,22989.4,0.678979403822804,1.0225906239133986,31.0,0.0832,0.052,0.9977,0.535
2022-08-03,22825.0,0.676148184784293,1.0225906239133986,34.0,0.0682,0.0452,0.9994,0.483
2022-08-04,22623.94,0.6722313489847612,1.0225906239133986,30.0,0.0569,0.0376,0.9958,0.565
2022-08-05,23320.81,0.6948885304318276,1.0225906239133986,31.0,0.0999,0.0662,1.0,0.601
2022-08-06,22960.93,0.6861492908431517,1.0225906239133986,31.0,0.0824,0.0515,0.9998,0.598
2022-08-07,23177.39,0.6945373613886645,1.0131935806897514,30.0,0.0933,0.0606,0.9998,0.558
2022-08-08,23815.65,0.715470444224676,1.0131935806897514,30.0,0.1382,0.0855,1.0006,0.541
2022-08-09,23158.27,0.6971139667746679,1.0131935806897514,42.0,0.0974,0.0607,0.994,0.578
2022-08-10,23962.18,0.7225209510392656,1.0131935806897514,31.0,0.1475,0.0918,1.0022,0.548
2022-08-11,23944.86,0.7233441667833505,1.0131935806897514,41.0,0.1486,0.0914,0.9999,0.615
2022-08-12,24415.18,0.7389223016776673,1.0131935806897514,42.0,0.1801,0.1085,1.0007,0.557
2022-08-13,24456.49,0.7415779168646167,1.0131935806897514,46.0,0.1823,0.1098,1.0004,0.532
2022-08-14,24316.71,0.7387421640450691,1.0588021543077395,47.0,0.1746,0.1048,0.9986,0.575
2022-08-15,24097.82,0.7335509148820799,1.0588021543077395,45.0,0.1592,0.0972,0.9984,0.583
2022-08-16,23857.93,0.7277864738504155,1.0588021543077395,44.0,0.1444,0.0882,0.9996,0.498
2022-08-17,23341.17,0.7136390860799804,1.0588021543077395,41.0,0.1083,0.0686,0.9974,0.554
2022-08-18,23189.46,0.7105988197732876,1.0588021543077395,30.0,0.1006,0.0626,0.9986,0.617
2022-08-19,20834.94,0.6401807385220011,1.0588021543077395,33.0,-0.057,-0.0416,0.9924,0.524
2022-08-20,21139.23,0.6512892405065562,1.0588021543077395,29.0,-0.04,-0.0262,0.9986,0.524
2022-08-21,21518.62,0.6645550927367508,0.9338965831558259,27.0,-0.0117,-0.0084,0.9992,0.516
2022-08-22,21398.25,0.6624674477429257,0.9338965831558259,29.0,-0.0283,-0.013,0.9975,0.62
2022-08-23,21528.34,0.6685736636278959,0.9338965831558259,28.0,-0.0116,-0.0066,0.9987,0.525
2022-08-24,21367.12,0.6656379663034783,0.9338965831558259,25.0,-0.0186,-0.0138,0.9981,0.577
2022-08-25,21561.86,0.6738935041480998,0.9338965831558259,25.0,-0.0067,-0.0044,0.9975,0.6
2022-08-26,20240.72,0.6349470253742971,0.9338965831558259,27.0,-0.0986,-0.0688,0.9955,0.49
2022-08-27,20036.69,0.6309265309057311,0.9338965831558259,28.0,-0.1118,-0.0793,0.9951,0.535
2022-08-28,19554.03,0.618147936344542,0.8462196537605896,28.0,-0.1374,-0.1056,0.9991,0.539
2022-08-29,20286.97,0.6436824041255741,0.8462196537605896,24.0,-0.0959,-0.0656,0.9995,0.545
2022-08-30,19813.17,0.6309086337088466,0.8462196537605896,27.0,-0.1249,-0.0899,0.9926,0.497
2022-08-31,20048.26,0.6406586908516829,0.8462196537605896,23.0,-0.1104,-0.0764,0.9979,0.472
2022-09-01,20133.65,0.645650901106813,0.8462196537605896,20.0,-0.1039,-0.071,0.9965,0.439
2022-09-02,19953.74,0.6422081619908385,0.8462196537605896,25.0,-0.1136,-0.0801,0.9962,0.498
2022-09-03,19835.47,0.6409542995597246,0.8462196537605896,21.0,-0.1234,-0.0866,0.998,0.575
2022-09-04,20004.73,0.6489285453107391,0.8631874402888339,20.0,-0.1126,-0.0774,1.0008,0.52
2022-09-05,19794.58,0.6442790551473709,0.8631874402888339,23.0,-0.1236,-0.0884,0.9985,0.461
2022-09-06,18790.91,0.6137280454568668,0.8631874402888339,22.0,-0.1876,-0.1451,0.996,0.486
2022-09-07,19293.52,0.6322923388497061,0.8631874402888339,24.0,-0.1559,-0.1146,0.9976,0.424
2022-09-08,19321.87,0.6352060513050917,0.8631874402888339,20.0,-0.1533,-0.1123,0.9977,0.544
2022-09-09,21364.5,0.7041699053527354,0.8631874402888339,22.0,-0.012,-0.0063,1.0025,0.591
2022-09-10,21651.52,0.7155876335175432,0.8631874402888339,28.0,0.0124,0.0069,1.0005,0.691
2022-09-11,21831.72,0.7233885719372467,0.9388860877673044,26.0,0.0139,0.0152,0.9981,0.595
2022-09-12,22402.71,0.7442742573749911,0.9388860877673044,25.0,0.0576,0.0401,1.001,0.482
2022-09-13,20174.78,0.672386088988988,0.9388860877673044,34.0,-0.0906,-0.0632,0.9833,0.449
2022-09-14,20227.77,0.6762832272859994,0.9388860877673044,27.0,-0.0834,-0.0591,0.9948,0.507
2022-09-15,19703.67,0.6607504633278356,0.9388860877673044,28.0,-0.1196,-0.086,0.9937,0.443
2022-09-16,19801.04,0.6666303091676726,0.9388860877673044,20.0,-0.116,-0.0801,0.9973,0.601
2022-09-17,20113.37,0.6799296196375395,0.9388860877673044,22.0,-0.0895,-0.0631,0.9981,0.527
2022-09-18,19417.64,0.6591395347175463,0.8325862193466465,27.0,-0.1372,-0.1011,0.9969,0.449
2022-09-19,19540.38,0.6658968823489773,0.8325862193466465,21.0,-0.1271,-0.093,0.9957,0.507
2022-09-20,18876.91,0.6455188095090917,0.8325862193466465,23.0,-0.1736,-0.1306,0.9963,0.462
2022-09-21,18462.64,0.6336209025518381,0.8325862193466465,23.0,-0.1978,-0.1552,0.9968,0.441
2022-09-22,19401.25,0.6680118836133496,0.8325862193466465,22.0,-0.1346,-0.0989,0.9986,0.464
2022-09-23,19286.01,0.6661896144471229,0.8325862193466465,20.0,-0.1403,-0.1049,0.9973,0.492
2022-09-24,18923.2,0.6559031723981588,0.8325862193466465,24.0,-0.1681,-0.1262,0.9981,0.493
2022-09-25,18808.61,0.6545569188541153,0.80390916963864,24.0,-0.1768,-0.1327,0.9971,0.515
2022-09-26,19228.0,0.6715130399770225,0.80390916963864,21.0,-0.1482,-0.1074,0.9987,0.441
2022-09-27,19077.57,0.668553967177851,0.80390916963864,20.0,-0.1537,-0.1158,0.9966,0.523
2022-09-28,19412.07,0.6825966193314706,0.80390916963864,20.0,-0.1285,-0.0959,0.9944,0.502
2022-09-29,19595.57,0.6912607646643844,0.80390916963864,22.0,-0.1219,-0.0852,0.9968,0.591
2022-09-30,19426.11,0.6877390144842465,0.80390916963864,21.0,-0.1282,-0.0941,0.9949,0.63
2022-10-01,19315.27,0.6862423718467302,0.80390916963864,20.0,-0.1366,-0.1001,0.9975,0.54
2022-10-02,19059.17,0.6798086171941473,0.8120230972603268,24.0,-0.1569,-0.1147,0.9966,0.548
2022-10-03,19633.46,0.7029650295408376,0.8120230972603268,24.0,-0.1138,-0.0818,0.9981,0.602
2022-10-04,20345.19,0.7312535101053744,0.8120230972603268,20.0,-0.0644,-0.0439,0.999,0.642
2022-10-05,20161.62,0.7275412608055688,0.8120230972603268,25.0,-0.0769,-0.0529,0.9974,0.578
2022-10-06,19965.64,0.7232515806796885,0.8120230972603268,26.0,-0.0906,-0.0631,0.9971,0.611
2022-10-07,19533.05,0.7103453186570468,0.8120230972603268,23.0,-0.1186,-0.0864,0.9951,0.622
2022-10-08,19419.39,0.7091724679140641,0.8120230972603268,24.0,-0.1265,-0.0919,0.9937,0.563
2022-10-09,19443.47,0.7131060495481488,0.8255977768004146,22.0,-0.1255,-0.0906,0.9987,0.592
2022-10-10,19132.83,0.7049292131467877,0.8255977768004146,22.0,-0.144,-0.1077,0.9959,0.552
2022-10-11,19058.11,0.7054608038617276,0.8255977768004146,24.0,-0.1515,-0.1116,0.9968,0.485
2022-10-12,19155.92,0.7124283690793571,0.8255977768004146,20.0,-0.1417,-0.1047,0.9902,0.515
2022-10-13,19378.65,0.724412545401855,0.8255977768004146,20.0,-0.1253,-0.0917,0.9973,0.557
2022-10-14,19178.0,0.7206790513245972,0.8255977768004146,24.0,-0.1394,-0.1027,0.9977,0.541
2022-10-15,19070.24,0.7204719641743081,0.8255977768004146,24.0,-0.1468,-0.1089,0.9967,0.519
2022-10-16,19264.44,0.7316529087266354,0.8152146711676374,24.0,-0.1332,-0.0975,0.9961,0.551
2022-10-17,19550.4,0.7461946112981186,0.8152146711676374,20.0,-0.1113,-0.0805,0.9876,0.517
2022-10-18,19328.76,0.7415514766976937,0.8152146711676374,22.0,-0.1271,-0.0934,1.0056,0.546
2022-10-19,19124.18,0.7374802135938393,0.8152146711676374,23.0,-0.1409,-0.1047,0.995,0.524
2022-10-20,19042.48,0.7382268677618279,0.8152146711676374,23.0,-0.1474,-0.1087,0.9962,0.57
2022-10-21,19166.45,0.7470046963748298,0.8152146711676374,23.0,-0.1371,-0.1015,0.9969,0.499
2022-10-22,19209.1,0.7525233842662424,0.8152146711676374,20.0,-0.1339,-0.0984,0.9885,0.581
2022-10-23,19572.44,0.7703174335267295,0.825518708240899,23.0,-0.1089,-0.0775,0.9994,0.506
2022-10-24,19330.41,0.7644203737585976,0.825518708240899,22.0,-0.1243,-0.0912,0.9988,0.474
2022-10-25,20086.28,0.7978093761122719,0.825518708240899,20.0,-0.0721,-0.0505,1.002,0.625
2022-10-26,20775.4,0.8288003365658457,0.825518708240899,33.0,-0.0237,-0.0156,1.0032,0.533
2022-10-27,20296.97,0.8132617190227296,0.825518708240899,32.0,-0.0596,-0.04,1.0005,0.639
2022-10-28,20597.91,0.828463048289089,0.825518708240899,30.0,-0.0369,-0.0247,0.9984,0.583
2022-10-29,20823.53,0.8407947204393783,0.825518708240899,34.0,-0.023,-0.0138,1.0002,0.548
2022-10-30,20630.68,0.8364725631527322,0.8670804374305622,34.0,-0.0357,-0.0228,0.9963,0.699
2022-10-31,20489.94,0.8340573350764326,0.8670804374305622,31.0,-0.0442,-0.0291,0.9977,0.584
2022-11-01,20479.63,0.8370577302027749,0.8670804374305622,30.0,-0.0442,-0.0298,0.9973,0.488
2022-11-02,20151.4,0.8270624347200903,0.8670804374305622,30.0,-0.0672,-0.0456,0.9981,0.661
2022-11-03,20206.88,0.8326675136915682,0.8670804374305622,30.0,-0.0635,-0.0432,0.9991,0.546
2022-11-04,21144.2,0.8748353293949249,0.8670804374305622,30.0,0.0015,0.002,1.0062,0.645
2022-11-05,21300.45,0.884999026864411,0.8670804374305622,38.0,0.0105,0.0091,0.9984,0.578
2022-11-06,20909.17,0.8724517771681309,0.8756809480123852,40.0,-0.0127,-0.0091,0.9991,0.599
2022-11-07,20593.49,0.8628598447255857,0.8756809480123852,33.0,-0.0353,-0.022,0.9871,0.613
2022-11-08,18550.25,0.7807100222066923,0.8756809480123852,31.0,-0.1755,-0.1318,0.9839,0.479
2022-11-09,15891.96,0.672167035942146,0.8756809480123852,29.0,-0.3599,-0.3168,0.9698,0.528
2022-11-10,17553.89,0.74591643303569,0.8756809480123852,22.0,-0.234,-0.1824,0.9899,0.466
2022-11-11,17013.62,0.726575017363466,0.8756809480123852,25.0,-0.2753,-0.2216,0.9908,0.578
2022-11-12,16783.33,0.7200198044239349,0.8756809480123852,21.0,-0.2819,-0.2343,0.9767,0.436
2022-11-13,16301.39,0.7028039244053021,0.6808828778378252,22.0,-0.3124,-0.2709,0.9954,0.426
2022-11-14,16590.73,0.7188660522616845,0.6808828778378252,24.0,-0.2886,-0.2465,0.9865,0.546
2022-11-15,16877.93,0.7347669794489247,0.6808828778378252,22.0,-0.2703,-0.2244,0.9851,0.524
2022-11-16,16645.24,0.7279644192741348,0.6808828778378252,23.0,-0.2807,-0.2384,0.9746,0.485
2022-11-17,16680.47,0.7329981959040943,0.6808828778378252,20.0,-0.2736,-0.2314,0.9438,0.489
2022-11-18,16680.59,0.7365362643543213,0.6808828778378252,23.0,-0.2588,-0.2167,0.871,0.52
2022-11-19,16683.02,0.7400807773932606,0.6808828778378252,23.0,-0.2557,-0.2157,0.9895,0.515
2022-11-20,16252.53,0.7247480519107097,0.6770440445300575,24.0,-0.2861,-0.247,0.9902,0.435
2022-11-21,15760.14,0.7060618057359521,0.6770440445300575,21.0,-0.3163,-0.2839,0.9746,0.437
2022-11-22,16199.71,0.7289878938570755,0.6770440445300575,22.0,-0.2868,-0.2474,0.9786,0.502
2022-11-23,16587.0,0.7495987480873896,0.6770440445300575,22.0,-0.2594,-0.2188,1.0079,0.462
2022-11-24,16587.61,0.7525921341397532,0.6770440445300575,20.0,-0.258,-0.2188,0.9864,0.44
2022-11-25,16510.9,0.751424485038664,0.6770440445300575,20.0,-0.2612,-0.224,0.9876,0.389
2022-11-26,16450.93,0.7511825502003128,0.6770440445300575,22.0,-0.2657,-0.2273,0.9872,0.487
2022-11-27,16419.88,0.7519196357806551,0.6821840761422537,26.0,-0.2729,-0.23,0.992,0.493
2022-11-28,16206.3,0.7443095457482236,0.6821840761422537,28.0,-0.2801,-0.2447,0.9675,0.473
2022-11-29,16438.0,0.7571754552156411,0.6821840761422537,26.0,-0.2633,-0.227,0.9875,0.522
2022-11-30,17167.33,0.7931219634400674,0.6821840761422537,29.0,-0.2113,-0.1754,0.9877,0.573
2022-12-01,16980.08,0.7870728300251111,0.6821840761422537,27.0,-0.2258,-0.1874,0.9899,0.473
2022-12-02,17094.71,0.7947337810174032,0.6821840761422537,27.0,-0.2169,-0.1785,0.9817,0.493
2022-12-03,16888.53,0.7876244098429646,0.6821840761422537,27.0,-0.2289,-0.1933,0.9917,0.535
2022-12-04,17108.9,0.8000591193321036,0.7087939553446303,26.0,-0.2126,-0.1767,0.9782,0.555
2022-12-05,16966.05,0.7958555403081395,0.7087939553446303,26.0,-0.2189,-0.1831,0.928,0.519
2022-12-06,17089.05,0.8039004841946801,0.7087939553446303,25.0,-0.2108,-0.1736,0.99,0.654
2022-12-07,16840.0,0.7945334888127796,0.7087939553446303,29.0,-0.2261,-0.191,0.9944,0.652
2022-12-08,17226.01,0.8152528620098628,0.7087939553446303,25.0,-0.1987,-0.1638,-0.1638,0.592
2022-12-09,17130.59,0.8130363925787807,0.7087939553446303,26.0,-0.2041,-0.1691,-0.1691,0.601
2022-12-10,17128.1,0.8153364403128666,0.7087939553446303,27.0,-0.2049,-0.1691,-0.1691,0.574
2022-12-11,17085.21,0.8157057535860839,0.7058479763108019,26.0,-0.2066,-0.1716,-0.1716,0.564
2022-12-12,17211.66,0.824094637944486,0.7058479763108019,27.0,-0.199,-0.1633,-0.1633,0.674
2022-12-13,17773.18,0.8531913042382508,0.7058479763108019,27.0,-0.1579,-0.1252,-0.1252,0.607
2022-12-14,17804.97,0.8570220796407196,0.7058479763108019,30.0,-0.1543,-0.1228,-0.1228,0.557
2022-12-15,17357.96,0.8379437381950126,0.7058479763108019,31.0,-0.1865,-0.1511,-0.1511,0.5
2022-12-16,16632.64,0.8058624157360927,0.7058479763108019,29.0,-0.2374,-0.2009,-0.2009,0.538
2022-12-17,16782.25,0.8160769351756035,0.7058479763108019,28.0,-0.2252,-0.1895,-0.1895,0.566
2022-12-18,16741.16,0.8166696064410143,0.6897652890952323,26.0,-0.2248,-0.1923,-0.1923,0.522
2022-12-19,16439.74,0.8047124097023077,0.6897652890952323,29.0,-0.2474,-0.2123,-0.2123,0.554
2022-12-20,16897.65,0.8297206107902324,0.6897652890952323,29.0,-0.2136,-0.179,-0.179,0.565
2022-12-21,16826.56,0.8288787937938119,0.6897652890952323,26.0,-0.2197,-0.1834,-0.1834,0.535
2022-12-22,16815.51,0.8310129058098048,0.6897652890952323,28.0,-0.2183,-0.183,-0.183,0.524
2022-12-23,16777.21,0.8321151870677119,0.6897652890952323,27.0,-0.22,-0.1856,-0.1856,0.356
2022-12-24,16837.12,0.8380522651400278,0.6897652890952323,29.0,-0.2158,-0.1814,-0.1814,0.565
2022-12-25,16829.02,0.8404409706480899,0.6915198015446954,29.0,-0.216,-0.1808,-0.1808,0.52
2022-12-26,16917.96,0.8476684657876982,0.6915198015446954,28.0,-0.2119,-0.1747,-0.1747,0.461
2022-12-27,16698.73,0.8392837590689435,0.6915198015446954,27.0,-0.2239,-0.1888,-0.1888,0.668
2022-12-28,16539.66,0.8337715407875169,0.6915198015446954,28.0,-0.2333,-0.1985,-0.1985,0.566
2022-12-29,16627.54,0.8403042940846003,0.6915198015446954,28.0,-0.2254,-0.1912,-0.1912,0.634
2022-12-30,16600.1,0.8401618000165804,0.6915198015446954,28.0,-0.2275,-0.1924,-0.1924,0.625
2022-12-31,16530.35,0.8378167788238663,0.6915198015446954,25.0,-0.2295,-0.1956,-0.1956,0.626
2023-01-01,16611.58,0.8432053786817931,0.680791188295061,26.0,-0.2235,-0.1892,-0.1892,0.635
2023-01-02,16666.95,0.8468122595025265,0.680791188295061,27.0,-0.2176,-0.1846,-0.1846,0.628
2023-01-03,16669.47,0.8477540203221948,0.680791188295061,26.0,-0.2183,-0.1843,-0.1843,0.591
2023-01-04,16844.42,0.8571100646392641,0.680791188295061,29.0,-0.205,-0.1714,-0.1714,0.65
2023-01-05,16825.69,0.8569695515721323,0.680791188295061,29.0,-0.2062,-0.1719,-0.1719,0.753
2023-01-06,16948.06,0.8639945905198596,0.680791188295061,26.0,-0.1961,-0.1632,-0.1632,0.645
2023-01-07,16942.37,0.8645318993554884,0.680791188295061,25.0,-0.1923,-0.1638,-0.1638,0.646
2023-01-08,17125.18,0.8744946779234591,0.6999432827103228,25.0,-0.1885,-0.1508,-0.1508,0.648
2023-01-09,17177.98,0.8780711882860036,0.6999432827103228,25.0,-0.1797,-0.1471,-0.1471,0.733
2023-01-10,17443.5,0.8925058275741675,0.6999432827103228,26.0,-0.1613,-0.1295,-0.1295,0.654
2023-01-11,17944.27,0.9189587590865488,0.6999432827103228,26.0,-0.1321,-0.0968,-0.0968,0.712
2023-01-12,18847.75,0.9657667575219216,0.6999432827103228,30.0,-0.0599,-0.0449,-0.0449,0.792
2023-01-13,19934.88,1.0216786262424962,0.6999432827103228,31.0,0.0094,0.0115,0.0115,0.903
2023-01-14,20957.02,1.0738703579459057,0.6999432827103228,46.0,0.089,0.0591,0.0591,0.857
2023-01-15,20879.7,1.06969324530113,0.8504592303476953,52.0,0.0793,0.0553,0.0553,0.787
2023-01-16,21187.5,1.0851281483079045,0.8504592303476953,45.0,0.1002,0.0688,0.0688,0.837
2023-01-17,21136.33,1.0819855671132714,0.8504592303476953,51.0,0.0994,0.0662,0.0662,0.736
2023-01-18,20674.29,1.0579406641264713,0.8504592303476953,52.0,0.0666,0.0456,0.0456,0.778
2023-01-19,21084.22,1.0784228189923346,0.8504592303476953,45.0,0.0924,0.0637,0.0637,0.764
2023-01-20,22669.81,1.158794543113577,0.8504592303476953,51.0,0.203,0.1293,0.1293,0.804
2023-01-21,22789.37,1.1641217554122436,0.8504592303476953,53.0,0.2044,0.1325,0.1325,0.878
2023-01-22,22714.87,1.1596727766064312,0.9216895961783313,53.0,0.2059,0.1296,0.1296,0.928
2023-01-23,22920.29,1.1697702945726567,0.9216895961783313,50.0,0.2019,0.1371,0.1371,0.748
2023-01-24,22636.17,1.1549591862423596,0.9216895961783313,52.0,0.198,0.1259,0.1259,1.039
2023-01-25,23062.36,1.1762609338739705,0.9216895961783313,51.0,0.2324,0.1421,0.1421,0.917
2023-01-26,23010.47,1.1729683012275631,0.9216895961783313,54.0,0.2261,0.1403,0.1403,0.914
2023-01-27,23084.4,1.1757953179153418,0.9216895961783313,55.0,0.2313,0.1428,0.9877,0.996
2023-01-28,23028.95,1.1718592103233831,0.9216895961783313,52.0,0.2268,0.1413,1.0051,0.988
2023-01-29,23745.8,1.2072541628948552,0.9596949966130919,55.0,0.2803,0.167,1.0087,0.813
2023-01-30,22836.03,1.1603344576857495,0.9596949966130919,61.0,0.2115,0.1335,1.0037,0.689
2023-01-31,23128.86,1.1745269029658743,0.9596949966130919,51.0,0.2343,0.1445,1.0056,0.843
2023-02-01,23735.97,1.204578295476776,0.9596949966130919,56.0,0.2747,0.1652,1.0177,0.886
2023-02-02,23493.84,1.1914734961130802,0.9596949966130919,60.0,0.2587,0.1563,1.0092,0.812
2023-02-03,23433.54,1.1881123512227212,0.9596949966130919,60.0,0.2541,0.154,1.0053,0.828
2023-02-04,23328.87,1.1828252872085045,0.9596949966130919,58.0,0.2472,0.1499,1.012,0.911
2023-02-05,22936.34,1.1630088423236233,0.92366888479559,58.0,0.2192,0.1357,1.0003,0.881
2023-02-06,22764.07,1.1543878385665887,0.92366888479559,56.0,0.2041,0.1287,1.0023,0.866
2023-02-07,23244.67,1.1785930761057102,0.92366888479559,54.0,0.2406,0.1466,1.0023,0.832
2023-02-08,22964.38,1.1642296904431704,0.92366888479559,58.0,0.2173,0.1358,1.0045,0.931
2023-02-09,21800.63,1.1054501809425137,0.92366888479559,55.0,0.1388,0.0898,0.9991,0.839
2023-02-10,21628.97,1.0966580338211958,0.92366888479559,48.0,0.1253,0.0833,0.9946,0.856
